Data;Estado_Sigla;ETANOL_HIDRATADO_CONSUMO;ETANOL_HIDRATADO_PREÇO;GASOLINA_CONSUMO;GASOLINA_PREÇO;PROD_ETANOL_ANIDRO;PROD_ETANOL_HIDRATADO
2015-10-01;DF;10874,5;2,916691176;98219,5;3,676110294;0;0
2015-11-01;DF;7219,28;2,976779412;91368,88;3,744191176;0;0
2015-12-01;DF;7394,627;3,0905;102296,261;3,769882353;0;0
2016-01-01;DF;5045;3,331382353;79615;3,9185;0;0
2016-02-01;DF;3828;3,385867647;88533,9;3,966911765;0;0
2016-03-01;DF;3453,05;3,4841;101570,35;3,935182353;0;0
2016-04-01;DF;2999,4;3,472529851;97427,8;3,825838235;0;0
2016-05-01;DF;3927,042;3,166030075;97517,5;3,698933824;0;0
2016-06-01;DF;4404,717;2,893187879;98238,9;3,629464706;0;0
2016-07-01;DF;4142,732;2,875287879;95396,5;3,602852941;0;0
2016-08-01;DF;3905,4;2,860650602;105039,607;3,566847059;0;0
2016-09-01;DF;3696,145;2,854310606;104076,317;3,526301471;0;0
2016-10-01;DF;2782,911;2,934597015;107782,83;3,467308824;0;0
2016-11-01;DF;2179,8;3,134706767;108056,7;3,528022059;0;0
2016-12-01;DF;2617,953;3,275221557;116333,296;3,626829412;0;0
2017-01-01;DF;1814,8;3,349408759;98114,2;3,721106383;0;0
2017-02-01;DF;1573,551;3,389551181;98780,3;3,708198473;0;0
2017-03-01;DF;1662,8;3,354242038;115341,451;3,569205882;0;0
2017-04-01;DF;1437,802;3,310672;105559,895;3,553213235;0;0
2017-05-01;DF;1777,8;3,302246032;112863,4;3,534698529;0;0
2017-06-01;DF;1293;3,184696203;112918,8;3,474176471;0;0
2017-07-01;DF;2062,8;3,088869919;106479,35;3,363647059;0;0
2017-08-01;DF;4711,789;3,122267974;111240,411;3,70112426;0;0
2017-09-01;DF;8022,444;3,185724138;98380,1;4,105830882;0;0
2017-10-01;DF;4869,43;3,173776119;100857,073;3,966335294;0;0
2017-11-01;DF;6186,416;3,220035714;99778,393;4,087389706;0;0
2017-12-01;DF;5876,688;3,321271028;105811,541;4,188647059;0;0
2018-01-01;DF;4056,589;3,438;91289,745;4,182368182;0;0
2018-02-01;DF;4784,596;3,516508929;89551,196;4,269524476;0;0
2018-03-01;DF;4041,537;3,555089005;111130,031;4,21626383;0;0
2018-04-01;DF;4434,645;3,567094241;101124,803;4,274358974;0;0
2018-05-01;DF;6705,091;3,524280702;89603,47;4,33058042;0;0
2018-06-01;DF;9283;3,52442446;95077;4,615737143;0;0
2018-07-01;DF;14348;3,397254777;83731,5;4,57762766;0;0
2018-08-01;DF;23220;3,170039604;88786,802;4,428808511;0;0
2018-09-01;DF;29566,709;3,262006061;74733,405;4,771187166;0;0
2018-10-01;DF;32680,145;3,349810651;79114,232;4,851058511;0;0
2018-11-01;DF;20800,259;3,368521327;86181,601;4,610626609;0;0
2018-12-01;DF;13708,81;3,308537143;100466,848;4,31493617;0;0
2019-01-01;DF;8890;3,266968037;87198,5;4,158919149;0;0
2019-02-01;DF;11407,411;3,17252514;90284,5;4,075180851;0;0
2019-03-01;DF;11340,581;3,285988827;95555,378;4,251239362;0;0
2019-04-01;DF;14403,438;3,332751111;93018,492;4,374344681;0;0
2019-05-01;DF;16871,685;3,364684783;93025;4,473441489;0;0
2019-06-01;DF;14945;3,222313187;89222,3;4,324117021;0;0
2019-07-01;DF;15244;3,122463964;93638,778;4,204068085;0;0
2019-08-01;DF;16070;3,136054348;98842;4,216446809;0;0
2019-09-01;DF;16554,992;3,174306878;93641;4,274752632;0;0
2019-10-01;DF;17826,5;3,179219828;94779,5;4,303103004;0;0
2019-11-01;DF;15938;3,233225989;96496,001;4,296090426;0;0
2019-12-01;DF;18352,206;3,383061453;97412,971;4,513244681;0;0
2020-01-01;DF;11872,63;3,484715556;88126,31;4,49966383;0;0
2020-02-01;DF;9765,5;3,547730769;93967;4,430861702;0;0
2020-03-01;DF;6591;3,551148936;78579;4,345718085;0;0
2020-04-01;DF;3658;3,180630901;60537,5;3,733485106;0;0
2020-05-01;DF;5841,039;2,897956522;70625,036;3,578430851;0;0
2020-06-01;DF;8722,5;2,876152174;66180;3,852265957;0;0
2020-07-01;DF;12705,55;2,968207792;73558,5;4,046587234;0;0
2020-08-01;DF;13177;2,977252252;76607,922;4,138025862;0;0
2020-09-01;DF;14377,4;2,977252252;77126,961;4,138025862;0;0
2020-10-01;DF;21061,6;3,320655914;84383,021;4,491365591;0;0
2020-11-01;DF;27471,88;3,455449198;81774,394;4,498010638;0;0
2020-12-01;DF;14527;3,548085106;95159,739;4,588068085;0;0
2021-01-01;DF;12823;3,577281915;78499;4,735367021;0;0
2021-02-01;DF;17552,4;3,780743316;66299;5,099625668;0;0
2021-03-01;DF;14109,242;4,528051282;72621,981;5,606350427;0;0
2021-04-01;DF;10381;4,497707447;73833;5,637558511;0;0
2021-05-01;DF;9718;4,690061644;81662;5,783006849;0;0
2021-06-01;DF;7890;4,838646809;82908,981;5,751029787;0;0
2021-07-01;DF;8459;4,944393258;89129;5,989977654;0;0
2021-08-01;DF;9068,2;5,292701149;83758,888;6,34637931;0;0
2021-09-01;DF;7189;5,448194444;85517,5;6,337558621;0;0
2021-10-01;DF;7185,5;5,648140351;90480,5;6,592111111;0;0
2021-11-01;DF;5938;6,15287766;84253,5;7,101755319;0;0
2021-12-01;DF;5227,595;5,990542735;96351;6,849042553;0;0
2022-01-01;DF;3985;5,813457447;75218;6,801595745;0;0
2022-02-01;DF;5087;5,563703704;81352;6,758571429;0;0
2022-03-01;DF;9134,5;5,577307692;83595,143;7,13474359;0;0
2022-04-01;DF;8696;6,084055556;83010;7,566222222;0;0
2022-05-01;DF;7639;6,11786802;87884,5;7,56319797;0;0
2022-06-01;DF;7939;5,862566372;79555,5;7,477831858;0;0
2022-07-01;DF;4343,5;5,100802139;86447,251;5,922606383;0;0
2022-08-01;DF;4670;4,471702128;95268,288;5,343234043;0;0
2022-09-01;DF;8644,5;3,68859375;91757;4,89359375;0;0
2022-10-01;DF;9824,13;3,642009804;93229,255;5,005837321;0;0
2022-11-01;DF;8546,5;3,984147465;87926,5;5,161146789;0;0
2022-12-01;DF;8290,267;4,022524272;100367,87;5,063285714;0;0
2023-01-01;DF;5584;3,978608696;82369;4,94285124;0;0
2023-02-01;DF;6311;3,89297619;86500;4,889075145;0;0
2023-03-01;DF;11126,5;4,033669725;93329,5;5,51722467;0;0
2023-04-01;DF;10907,5;4,052192513;87486,169;5,583181818;0;0
2023-05-01;DF;10966;4,005254237;97308,5;5,460734694;0;0
2023-06-01;DF;13108;3,833770492;90091,25;5,425;0;0
2023-07-01;DF;12085,7;3,851774194;85745,9;5,555288462;0;0
2023-08-01;DF;19306,1;3,725022026;89606;5,584033613;0;0
2023-09-01;DF;22618,9;3,810465116;85377,3;5,765206186;0;0
2023-10-01;DF;23834,9;3,677268519;87050,801;5,616403509;0;0
2023-11-01;DF;24109,7;3,609835165;83581,9;5,52271028;0;0
2023-12-01;DF;27759,2;3,590180723;88125,437;5,542806122;0;0
2012-01-01;ES;4072;2,445877173;65087,6;2,872508046;7620,115;3590,029
2012-02-01;ES;4248;2,445994891;64763,614;2,860164034;3208,795;2001,882
2012-03-01;ES;4406,112;2,442692521;68738,326;2,84599336;0;480,756
2012-04-01;ES;3785;2,450871547;65367,4;2,844772487;578,76;2429,493
2012-05-01;ES;3531,501;2,476825167;64515,138;2,883895127;7020,292;8080,52
2012-06-01;ES;3521,784;2,483636364;65852,8;2,863346561;15030,317;11860,593
2012-07-01;ES;4151,5;2,486257062;68186,454;2,872330729;19485,606;10424,178
2012-08-01;ES;4109,5;2,485087799;70741,8;2,899592473;15183,052;8138,3
2012-09-01;ES;3474,8;2,480282486;65316,732;2,876128307;17875,452;8853,11
2012-10-01;ES;4056,2;2,467408092;74777,07;2,849748657;13705,778;8948,472
2012-11-01;ES;3964,578135;2,462935438;66003,157;2,82663103;6878,785;5350,504
2012-12-01;ES;4050,025567;2,461494286;82427,361;2,820882952;5997,753;3659,019
2013-01-01;ES;3734,575;2,464394673;72290,86;2,842262582;1888,24;4349,529
2013-02-01;ES;3723;2,498004438;66002,5;2,960267457;794,908;1426,86
2013-03-01;ES;3572,2;2,512233824;70527,486;2,951523684;0;0,005
2013-04-01;ES;3129;2,559974359;68214,7;2,956644089;2089,006;336,754
2013-05-01;ES;3219,9;2,572254593;72894,882;2,947024554;8608,799;7088,993
2013-06-01;ES;3080,5;2,562480892;67324;2,940712963;14488,339;10066,393
2013-07-01;ES;3585,352;2,508877892;72508,329;2,902784418;18632,818;10982,933
2013-08-01;ES;3411;2,483393893;74269,685;2,896005188;19467,051;8598,508
2013-09-01;ES;3071;2,461748159;70118,675;2,881492234;15206,362;9359,865
2013-10-01;ES;3519;2,45776848;75477,884;2,905239404;14019,81;9999,135
2013-11-01;ES;3658,5;2,455754777;74086,452;2,91326781;8479,424;7782,161
2013-12-01;ES;4244,677;2,519689933;78003;2,987789593;3756,318;3294,624
2014-01-01;ES;3917,8;2,540772013;80106,383;2,998922194;128,341;6436,064
2014-02-01;ES;3526,103489;2,568075251;74115,69;3,011405914;901,549;2316,048
2014-03-01;ES;3486;2,595267112;74000,9;3,026986737;0;0
2014-04-01;ES;3634;2,650230769;78147,754;3,025112939;4676,116;1376,963
2014-05-01;ES;3247;2,66214433;75290,572;3,017824;13993,217;4339,241
2014-06-01;ES;3129;2,66214433;72198,356;3,017824;16099,213;1927,337
2014-07-01;ES;3266,851;2,627570028;75713,272;2,997152392;16217,264;2928,894
2014-08-01;ES;2867;2,62220954;75090,433;3,00669396;16030,949;4538,675
2014-09-01;ES;3012;2,630764331;79494,015;3,042903148;17352,913;6576,738
2014-10-01;ES;3484;2,634027149;83841;3,025760947;7343,813;9043,225
2014-11-01;ES;3507;2,634893238;74112,6;3,065447903;6460,112;8821,963
2014-12-01;ES;4932;2,643338571;92822,613;3,080748075;7486,683;7349,708
2015-01-01;ES;4789,5;2,646660617;86528;3,07310729;4503,14;6992,381
2015-02-01;ES;5286,786;2,768003731;69425,5;3,369507714;0;5916,56
2015-03-01;ES;5193;2,797950178;75555,5;3,403545932;0;5945,912
2015-04-01;ES;4848,854;2,794150883;77293,182;3,353189843;0;5607,279
2015-05-01;ES;4263,947;2,783696395;71434,5;3,350912429;7050,547;7306,17
2015-06-01;ES;4475,584;2,779034904;73939,311;3,368885535;9391,758;6159,664
2015-07-01;ES;6165,03;2,76;77349,42;3,42254125;11610,355;9252,823
2015-08-01;ES;5816,932;2,761671096;72447,5;3,459380835;13849,566;6759,795
2015-09-01;ES;5816;2,715371094;74506,971;3,407848387;11810,461;9958,3
2015-10-01;ES;6883;2,766837209;79933,899;3,478771676;12865,909;9420,242
2015-11-01;ES;4819;2,970228571;72445,7;3,607289079;9047,665;11458,828
2015-12-01;ES;5155,571;3,140884337;86161,738;3,668247273;6808,562;7018,259
2016-01-01;ES;4076;3,201636103;77425,5;3,717525532;0;3532,275
2016-02-01;ES;3357,649;3,284411444;76881,5;3,729858824;0;2449,187
2016-03-01;ES;2894,891;3,35454798;81116,3;3,715321942;0;2582,298
2016-04-01;ES;2973,894;3,418243902;77538;3,716252654;0;701
2016-05-01;ES;2875,792;3,220977208;76101,6;3,717793372;4231,97;4890,626
2016-06-01;ES;2908;3,141413793;74357,172;3,67892963;11860;4192,382
2016-07-01;ES;3369,5;3,130272131;76185,5;3,678517094;12914,848;5339,908
2016-08-01;ES;3581,978;3,154573864;78967,2;3,72467304;10123,629;3121,857
2016-09-01;ES;3456,5;3,165551913;80422,5;3,741388368;7014,82;296,876
2016-10-01;ES;3447,4;3,203644258;78380,798;3,723306667;2056;296,876
2016-11-01;ES;3839,222;3,304258621;77448,25;3,71787146;0;296,876
2016-12-01;ES;4512,776;3,326993789;92324,693;3,749513011;0;296,876
2017-01-01;ES;2540,438;3,442511785;83990,5;3,800840319;0;0
2017-02-01;ES;1552,7;3,507751004;67364;3,781241379;0;0
2017-03-01;ES;4934,455;3,464651917;82734;3,74512628;0;0
2017-04-01;ES;1834,5;3,392345324;75585,5;3,689390658;1999,381;290,741
2017-05-01;ES;2210,5;3,317125806;77105;3,694990859;9941,833;834,221
2017-06-01;ES;2059,5;3,265790941;78729,483;3,643227273;9572,209;2530,384
2017-07-01;ES;2233;3,21915;75905,75;3,640696203;9559,908;694,672
2017-08-01;ES;3241,516;3,291654971;78218,554;3,866947712;13033,483;2056,556
2017-09-01;ES;3543,491;3,317276119;74275,59;3,962270161;11380,939;1700,014
2017-10-01;ES;3451,984;3,324789474;78865,952;3,956246753;13102,856;2150,69
2017-11-01;ES;3004,185;3,341732394;75933,673;3,958497992;8020,911;2260,837
2017-12-01;ES;3124,364;3,391589404;88852,441;4,00342;765,126;750,676
2018-01-01;ES;3169,181;3,510466667;83602,844;4,131119843;0;0
2018-02-01;ES;2509,682;3,59745;72278,617;4,086767658;0;0
2018-03-01;ES;2150,308;3,602796935;83642,416;4,084444444;0;0
2018-04-01;ES;2053,205;3,651390805;75359,963;4,163285141;364,601;1535,839
2018-05-01;ES;3355,574;3,641477178;73056,275;4,309438053;11013,121;1860,691
2018-06-01;ES;4526,265;3,562845133;69072,4;4,537745182;14067,472;2422,579
2018-07-01;ES;4394,409;3,577222997;73086,93;4,515656126;17380,052;3632,085
2018-08-01;ES;4434,806;3,55143787;75650,953;4,507789762;15524,81;4354,789
2018-09-01;ES;6351,844;3,585225926;69291,159;4,712623932;16137,501;4316,986
2018-10-01;ES;7518,67;3,663229452;74712,091;4,796627184;11740,996;3592,992
2018-11-01;ES;5794,17;3,661812102;73800,215;4,662452336;10001,548;2683,299
2018-12-01;ES;6796,51;3,584371324;86091,212;4,488415054;6578,476;361,735
2019-01-01;ES;6760,044;3,541448571;80157,6;4,407901724;7962,071;1131,488
2019-02-01;ES;4862,546;3,502115108;73981;4,3178125;785,67;218,69
2019-03-01;ES;5287,507;3,547826667;77406,899;4,395532328;0;0
2019-04-01;ES;4760,6;3,615708333;78334,4;4,524321569;660,122;600,159
2019-05-01;ES;5079,082;3,7406;74818,8;4,649059925;9284,22;3765,483
2019-06-01;ES;4475,4;3,665047782;71919,2;4,534280172;17917,825;2242,994
2019-07-01;ES;4641,171;3,621723602;78315,5;4,403133201;19037,64;2338,748
2019-08-01;ES;5001,979;3,571945714;77130,149;4,481294659;14447,605;556,74
2019-09-01;ES;4741,944;3,611034161;75279,1;4,501133733;13764,484;1039,114
2019-10-01;ES;5340,884;3,636373297;81357,8;4,523910448;9648,689;1702,753
2019-11-01;ES;4844,666;3,639467949;76355,5;4,500785249;5863,896;350,727
2019-12-01;ES;6115,3;3,72602439;87608,2;4,656828512;7322,025;326,724
2020-01-01;ES;5525,573;3,812198413;79180,2;4,713697464;5530,65;333,793
2020-02-01;ES;4048,915;3,85865109;78788,142;4,606465368;1873,911;322,162
2020-03-01;ES;2855,3;3,842213873;66077,897;4,441752988;0;0
2020-04-01;ES;2370,553;3,652652406;58605,791;3,969167293;0;597,2
2020-05-01;ES;1795,8;3,435654605;63850,6;3,751982418;4936,477;455,231
2020-06-01;ES;2251,561;3,402464072;65121,1;3,915872255;7542,606;1778,276
2020-07-01;ES;2939,8;3,451873874;74117,1;4,094594286;10825,673;1557,582
2020-08-01;ES;3246,1;3,432606061;71324,8;4,195784257;12509,715;1956,852
2020-09-01;ES;3992,3;3,432606061;81445,2;4,195784257;11664,268;1805,632
2020-10-01;ES;3774,8;3,555714286;86719,2;4,120179487;9362,514;1978,844
2020-11-01;ES;3461,24;3,626027586;79419;4,25137766;5944,327;497,758
2020-12-01;ES;4599,3;3,669342723;99620,214;4,402704724;8118,713;100,508
2021-01-01;ES;4469,3;3,735608187;86648,5;4,616167442;0;0
2021-02-01;ES;4577,9;3,923276382;73425,9;4,968566929;0;0
2021-03-01;ES;7322,546;4,759223881;80842,6;5,641863333;0;0
2021-04-01;ES;4734,4;4,671995885;78033,3;5,610108025;1552,224;479,573
2021-05-01;ES;3380,437;4,886996032;86272,85;5,647593272;8961,788;2947,994
2021-06-01;ES;6743,012;5,071382022;91538,551;5,792597183;13208,191;1834,852
2021-07-01;ES;6011,998;5,139371287;92475,63;5,95894717;15941,01;1324,67
2021-08-01;ES;4242;5,186443515;88571,1;6,07958147;15212,716;634,932
2021-09-01;ES;3245;5,327646465;86657,532;6,204916667;11230,919;2441,002
2021-10-01;ES;3077;5,454371681;90638,1;6,362148649;8301,536;2102,279
2021-11-01;ES;3138,814;5,900201278;83421,8;6,766601523;5452,785;1465,532
2021-12-01;ES;2927;5,883687075;102105,598;6,757301587;207,891;438,457
2022-01-01;ES;2957;5,783344262;87555,7;6,799534314;0;0
2022-02-01;ES;2838,5;5,651709677;83451,1;6,79852657;0;0
2022-03-01;ES;5085,5;5,639947368;84644,1;7,10976834;0;0
2022-04-01;ES;5405,395;6,023421927;80229,038;7,443587224;5752,334;1572,424
2022-05-01;ES;3995,957;6,263163539;84696,498;7,471465347;13714,33;2800,568
2022-06-01;ES;3617,969;5,958507463;76797,685;7,364933628;15654,21;3246,728
2022-07-01;ES;3722,406;5,198616162;82196,9;6,047784974;16916,557;2598,108
2022-08-01;ES;3142,5;4,771356941;83285,119;5,591970149;15232,412;1695,458
2022-09-01;ES;3214,456;4,309607843;82782,08;5,106269841;10384,78;2563,616
2022-10-01;ES;3466,973;4,099428571;85585,511;4,8309375;7468,552;1635,691
2022-11-01;ES;3046,923;4,278682635;80113,508;4,996150628;2609,792;53,999
2022-12-01;ES;3508;4,30199005;93704,7;5,020636042;2609,792;0
2023-01-01;ES;2913;4,40110687;83863,9;5,113217158;0;0
2023-02-01;ES;3520,752;4,383459716;83504;5,22488024;0;0
2023-03-01;ES;3920,868;4,507137546;86459,4;5,70817284;0;0
2023-04-01;ES;3539,7;4,493167939;79525,895;5,571701031;6032,368;243,973
2023-05-01;ES;3495;4,557852761;88110;5,44887574;9319,17;1869,155
2023-06-01;ES;3568,554;4,42810219;80182,8;5,586824645;12737,341;1187,732
2023-07-01;ES;3983,458;4,484314381;81096,7;5,780951417;10841,265;1384,612
2023-08-01;ES;5693,357;4,331574803;83274,815;5,837185185;11111,368;1284,984
2023-09-01;ES;6918,4;4,303992537;80676,2;5,985046729;10654,317;731,735
2023-10-01;ES;7818,6;4,210996885;81353,8;5,922421875;9340,827;998,432
2023-11-01;ES;8067;4,167058824;81954,1;5,822389791;4845,992;3166,07
2023-12-01;ES;12209,593;4,10796748;93130,2;5,69766129;2436,991;2,998
2012-01-01;GO;49170,847;2,028199451;110323,64;2,879978102;798,957;3127,844
2012-02-01;GO;53965,85;1,987451963;109882,652;2,856840266;750,232;3409,516
2012-03-01;GO;55745,001;2,003856722;118772,802;2,856281649;8319,046;14548,885
2012-04-01;GO;50419,9;2,012005888;120912,75;2,833285152;15105,429;63183,558
2012-05-01;GO;50690,936;2,007541306;122117,2;2,817470866;66691,431;237373,361
2012-06-01;GO;53460,469;1,966466864;117711,764;2,809508358;113879,678;291800,611
2012-07-01;GO;56973,513;1,943987929;121505,329;2,812062384;141661,328;393009,533
2012-08-01;GO;61451,707;1,931462366;124611,37;2,802601491;142564,23;413958,555
2012-09-01;GO;61917,25;1,924952756;119644,212;2,80442152;145921,246;374334,019
2012-10-01;GO;68936,35;1,88976063;127885,679;2,802937795;128615,92;328127,953
2012-11-01;GO;64059,6969;1,872777996;117610,791;2,793765226;80161,309;167849,903
2012-12-01;GO;61951,17345;1,918474055;135230,985;2,80035859;26711,287;57555,117
2013-01-01;GO;58406,44;1,967071861;123305,207;2,830641361;0;456,66
2013-02-01;GO;57098,546;2,032545544;111595,024;2,95401087;0;178,38
2013-03-01;GO;66201,58;2,037677734;124593,29;2,951702676;0;7556,707
2013-04-01;GO;62149,98;2,057176062;128335,948;2,937001756;23478,297;126687,148
2013-05-01;GO;61640,7;2,055552265;131581,593;2,926352941;105945,954;320869,26
2013-06-01;GO;64682,404;1,981477028;122196,843;2,906344181;122221,894;382571,095
2013-07-01;GO;72868,442;1,930089844;132670,512;2,891732283;162607,598;430232,053
2013-08-01;GO;76885,681;1,909551758;131141,02;2,882995093;178512,539;458311,757
2013-09-01;GO;77477,847;1,910506058;122206,854;2,892607512;149439,249;474746,839
2013-10-01;GO;87275,41;1,947895935;131351,717;2,934620408;147765,243;371468,825
2013-11-01;GO;83373,28;1,948100586;128225,574;2,934902153;88465,104;234885,668
2013-12-01;GO;84486,22;2,108889238;142426,428;3,052993716;29001,425;72099,621
2014-01-01;GO;77635,282;2,136942774;129032,407;3,084033981;825;81
2014-02-01;GO;74815,89327;2,141214844;122773,42;3,089955034;0;686,802
2014-03-01;GO;69867,41;2,224250487;133567,401;3,120515625;1180,021;18026,508
2014-04-01;GO;66807,732;2,280994484;145499,47;3,13443912;30521,026;162128,489
2014-05-01;GO;67496,08;2,253954545;143140,915;3,126535032;145987,505;349296,146
2014-06-01;GO;69003,42;2,253954545;131556,448;3,126535032;172807,933;396960,669
2014-07-01;GO;75764,509;2,114292223;130257,953;3,085703906;142963,421;423092,868
2014-08-01;GO;77324,861;2,120215551;137023,244;3,099879648;194967,91;505101,6
2014-09-01;GO;81742,432;2,065511525;140890,31;3,052103357;145642,193;459641,205
2014-10-01;GO;87652,65;2,080240069;147044,57;3,069267811;172583,028;445361,778
2014-11-01;GO;83596,8;2,127654832;128776,72;3,137956905;106898,873;267954,326
2014-12-01;GO;94518,736;2,144216088;150325,66;3,167057255;38490,629;87834,109
2015-01-01;GO;88256,86;2,165328094;139650,042;3,17503428;21,218;6285,735
2015-02-01;GO;85465,481;2,339254902;111441,904;3,424089655;0;10075,573
2015-03-01;GO;96931,571;2,364638317;122193,61;3,44869577;19,5;30442,705
2015-04-01;GO;100082,046;2,334670094;125856,523;3,421225834;42181,964;217947,468
2015-05-01;GO;98205,65;2,252567488;119062,341;3,365471866;116182,487;402875,315
2015-06-01;GO;103727,821;2,193221429;118987,012;3,34024663;149065,345;494519,627
2015-07-01;GO;110036,536;2,205729249;124756,982;3,348459941;161367,993;552253,619
2015-08-01;GO;107797,085;2,185644628;116090,7;3,337928808;155005,855;601970,953
2015-09-01;GO;113763,827;2,139448339;117596,284;3,339824528;159175,608;518653,557
2015-10-01;GO;122899,802;2,443926984;123486,391;3,578261513;166393,465;485427,484
2015-11-01;GO;100770,84;2,586627095;111449,168;3,639359012;107287,653;275886,065
2015-12-01;GO;112824,679;2,664619678;139309,502;3,681509785;39302,889;117007,966
2016-01-01;GO;89177,62;2,750544931;115854,912;3,743482676;24086,14;11743,226
2016-02-01;GO;81882,59;2,892566168;125362,036;3,854608592;4529;28271,64
2016-03-01;GO;82638,241;2,974781567;135317,481;3,906832853;9957;65995,632
2016-04-01;GO;80908,77;2,916620531;132075,11;3,893340936;53138;300669,47
2016-05-01;GO;94882,495;2,634511364;123187,234;3,804828203;149563,925;500572,999
2016-06-01;GO;92998,528;2,59548495;118471,631;3,761868512;146991,071;549364,871
2016-07-01;GO;97507,44;2,574803222;123428,88;3,731151371;174001,079;580268,022
2016-08-01;GO;97657,69;2,612434903;126450,931;3,750351816;163296,204;549384,353
2016-09-01;GO;96921,2;2,636202079;126778,825;3,764116945;165263,704;480488,272
2016-10-01;GO;87802,24;2,792975141;127027,673;3,826450059;125934;292369,842
2016-11-01;GO;74410,463;2,892922787;128573,63;3,838288499;55740,852;108946,677
2016-12-01;GO;81715,75;2,929859729;148560,753;3,883806527;5263,139;38373,971
2017-01-01;GO;64808,48;2,996735444;133702,934;3,945108165;1049,909;18913,094
2017-02-01;GO;60210,01;2,920366013;129365,36;3,86419973;6252,514;37161,326
2017-03-01;GO;70408,25;2,837863594;143898,881;3,813892381;6071,014;51958,879
2017-04-01;GO;68474,141;2,777427095;138124,37;3,76410119;55863,078;208908,904
2017-05-01;GO;74053,887;2,724913545;139582,452;3,742649505;135431,253;384386,711
2017-06-01;GO;75891,771;2,636510893;135248,411;3,711108989;154361,031;469122,137
2017-07-01;GO;75532,33;2,594266055;137004,29;3,70082325;258438,462;622853,015
2017-08-01;GO;92945,14;2,733820064;129496,968;3,944644152;173663,699;572889,468
2017-09-01;GO;104780,587;2,677293204;120374,64;3,982052209;176096,999;564423,084
2017-10-01;GO;110555,675;2,770497682;120161,872;4,10123126;134684,474;475831,257
2017-11-01;GO;101125,233;2,977422348;110922,889;4,296941634;61823,167;247076,338
2017-12-01;GO;123189,713;2,938389105;121316,222;4,36807;12283,249;45233,194
2018-01-01;GO;106931,629;3,021023194;109219,065;4,404413063;3051,833;14204,782
2018-02-01;GO;94345,035;3,028058884;103088,854;4,399041534;0;26905,738
2018-03-01;GO;112115,269;3,075387821;118779,774;4,403835903;0;31050,869
2018-04-01;GO;100202,363;3,081288711;111717,648;4,416838611;30797,504;233272,702
2018-05-01;GO;103761,677;2,789688222;98288,634;4,43464311;71086,388;446854,819
2018-06-01;GO;125459,811;2,95197561;107145,806;4,782707104;109642,999;557848,315
2018-07-01;GO;132009,793;2,881825503;94893,88;4,728163086;122108,804;609754,717
2018-08-01;GO;145429,86;2,807882464;98638,132;4,662227969;89927,204;648079,311
2018-09-01;GO;143145,71;2,917608974;88315,255;4,848040043;79835,611;565323,735
2018-10-01;GO;160425,85;3,0712447;95635,15;4,966726297;63655,943;432137,18
2018-11-01;GO;143622,59;3,047853306;90269,742;4,770351042;38843,351;181184,209
2018-12-01;GO;149115,362;3,07455794;107079,082;4,537332609;7424,563;128439,774
2019-01-01;GO;133698,222;3,009417309;96880,347;4,406726242;6727,955;21947,227
2019-02-01;GO;124219,589;2,928327623;89457,09;4,355918478;5848,279;22956,513
2019-03-01;GO;138630,06;2,935824919;94702,674;4,367075492;4260,495;80434,413
2019-04-01;GO;143589,825;3,0274292;97397,151;4,516430108;26710,253;282084,668
2019-05-01;GO;148983,822;3,076879917;95481,91;4,735990556;89977,67;521158,638
2019-06-01;GO;138598,133;2,920878205;85415,76;4,629313725;112926,858;639010,505
2019-07-01;GO;150193,082;2,808604549;97169,76;4,490961226;108720,765;699475,213
2019-08-01;GO;151407,322;2,816651626;95819,88;4,422372168;118578,799;712479,465
2019-09-01;GO;149723,711;2,90487988;90867,84;4,502612805;93061,478;692577,595
2019-10-01;GO;159450,43;3,034924883;97791,82;4,580571564;131660,45;580605,907
2019-11-01;GO;154542,144;3,107480392;94268,682;4,622395833;80000,023;329373,998
2019-12-01;GO;159839,955;3,25339557;105878,481;4,731158511;9981,598;100178,913
2020-01-01;GO;139384,28;3,355850459;94724,7;4,772628781;3039,536;46113,095
2020-02-01;GO;134413,44;3,359853524;94413,243;4,723456858;0;61022,655
2020-03-01;GO;112856,469;3,229187439;82346,447;4,598489087;0;96127,312
2020-04-01;GO;99707,021;2,75058835;76440,626;4,140607073;32702,934;284202,476
2020-05-01;GO;106821,804;2,593346667;86889,18;3,832832776;128624,848;443391,474
2020-06-01;GO;110631,969;2,715721755;91879,48;3,980676995;158067,54;573209,595
2020-07-01;GO;118256,109;2,730796432;93257,85;4,147952681;190231,451;619346,727
2020-08-01;GO;128344,479;2,831961708;91369,05;4,397780741;185029,028;679942,308
2020-09-01;GO;141479,262;2,831961708;95579,43;4,397780741;174982,351;629040,191
2020-10-01;GO;160559,568;3,219171171;107087,131;4,824531532;145095,775;478953,326
2020-11-01;GO;142270,068;3,20615625;98974,85;4,788017937;72702,374;265578,679
2020-12-01;GO;163024,456;3,370127737;118610,93;4,827284672;6715,115;43915,276
2021-01-01;GO;139873,746;3,327665323;99146,08;4,822580645;5888,289;25663,104
2021-02-01;GO;131012,377;3,572203846;86739,835;5,095249042;6127,686;31495,301
2021-03-01;GO;119516,335;4,215850136;84714,379;5,784956284;1644,957;56985,466
2021-04-01;GO;129211,104;4,034383099;90316,65;5,758172316;50273,126;259474,386
